Token	POS-Tag	OOV	Id	Index	Documento
O	DET	0	26	0	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
programa	NOUN	0	26	1	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
espacial	ADJ	0	26	2	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
brasileiro	ADJ	0	26	3	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
lançou	VERB	0	26	4	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
com	ADP	0	26	5	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
sucesso	NOUN	0	26	6	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
o	DET	0	26	7	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
satélite	NOUN	0	26	8	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
de	ADP	0	26	9	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
observação	NOUN	0	26	10	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
ambiental	ADJ	0	26	11	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
SGDC-2	PROPN	1	26	12	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
,	PUNCT	0	26	13	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
que	PRON	0	26	14	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
monitorará	VERB	1	26	15	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
o	DET	0	26	16	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
bioma	NOUN	1	26	17	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
amazônico	ADJ	1	26	18	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
com	ADP	0	26	19	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
resolução	NOUN	0	26	20	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
de	ADP	0	26	21	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
50	NUM	0	26	22	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
centímetros	NOUN	0	26	23	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
.	PUNCT	0	26	24	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
O	DET	0	26	25	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
satélite	NOUN	0	26	26	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
foi	AUX	0	26	27	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
desenvolvido	VERB	0	26	28	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
em	ADP	0	26	29	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
parceria	NOUN	0	26	30	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
com	ADP	0	26	31	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
a	DET	0	26	32	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
Agência	PROPN	0	26	33	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
Espacial	PROPN	0	26	34	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
Europeia	PROPN	0	26	35	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
(	PUNCT	0	26	36	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
ESA	PROPN	1	26	37	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
)	PUNCT	0	26	38	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
.	PUNCT	0	26	39	O programa espacial brasileiro lançou com sucesso o satélite de observação ambiental SGDC-2 , que monitorará o bioma amazônico com resolução de 50 centímetros . O satélite foi desenvolvido em parceria com a Agência Espacial Europeia ( ESA ) .
Químicos	ADJ	1	27	0	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
da	ADP	0	27	1	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
Universidade	PROPN	0	27	2	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
Estadual	PROPN	0	27	3	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
Paulista	PROPN	0	27	4	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
sintetizaram	VERB	1	27	5	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
um	DET	0	27	6	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
novo	ADJ	0	27	7	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
composto	NOUN	0	27	8	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
com	ADP	0	27	9	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
atividade	NOUN	0	27	10	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
contra	ADP	0	27	11	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
o	DET	0	27	12	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
Plasmodium	PROPN	1	27	13	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
falciparum	PROPN	1	27	14	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
,	PUNCT	0	27	15	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
parasita	NOUN	1	27	16	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
causador	ADJ	1	27	17	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
da	ADP	0	27	18	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
malária	NOUN	1	27	19	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
.	PUNCT	0	27	20	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
Os	DET	0	27	21	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
testes	NOUN	0	27	22	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
in	X	0	27	23	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
vitro	ADV	1	27	24	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
mostraram	VERB	0	27	25	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
que	SCONJ	0	27	26	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
o	DET	0	27	27	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
composto	NOUN	0	27	28	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
elimina	VERB	1	27	29	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
o	DET	0	27	30	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
parasita	NOUN	1	27	31	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
sem	SCONJ	0	27	32	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
danificar	VERB	1	27	33	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
células	NOUN	0	27	34	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
humanas	ADJ	0	27	35	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
saudáveis	ADJ	1	27	36	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
.	PUNCT	0	27	37	Químicos da Universidade Estadual Paulista sintetizaram um novo composto com atividade contra o Plasmodium falciparum , parasita causador da malária . Os testes in vitro mostraram que o composto elimina o parasita sem danificar células humanas saudáveis .
A	DET	0	28	0	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
startup	NOUN	1	28	1	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
brasileira	ADJ	0	28	2	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
de	ADP	0	28	3	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
biotecnologia	NOUN	1	28	4	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
BioTech	PROPN	1	28	5	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
Amazônia	PROPN	0	28	6	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
isolou	VERB	1	28	7	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
proteínas	NOUN	0	28	8	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
do	ADP	0	28	9	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
veneno	NOUN	1	28	10	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
de	ADP	0	28	11	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
abelhas	NOUN	0	28	12	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
da	ADP	0	28	13	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
Amazônia	PROPN	0	28	14	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
com	ADP	0	28	15	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
potencial	NOUN	0	28	16	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
anticancerígeno	ADJ	1	28	17	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
.	PUNCT	0	28	18	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
Os	DET	0	28	19	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
compostos	NOUN	0	28	20	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
mostraram	VERB	0	28	21	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
eficácia	NOUN	0	28	22	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
contra	ADP	0	28	23	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
células	NOUN	0	28	24	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
de	ADP	0	28	25	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
câncer	NOUN	0	28	26	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
de	ADP	0	28	27	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
mama	NOUN	1	28	28	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
e	CCONJ	0	28	29	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
próstata	NOUN	1	28	30	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
em	ADP	0	28	31	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
experimentos	NOUN	0	28	32	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
laboratoriais	ADJ	1	28	33	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
.	PUNCT	0	28	34	A startup brasileira de biotecnologia BioTech Amazônia isolou proteínas do veneno de abelhas da Amazônia com potencial anticancerígeno . Os compostos mostraram eficácia contra células de câncer de mama e próstata em experimentos laboratoriais .
Pesquisadores	NOUN	1	29	0	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
do	ADP	0	29	1	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
Instituto	PROPN	0	29	2	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
Tecnológico	PROPN	1	29	3	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
de	ADP	0	29	4	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
Aeronáutica	PROPN	0	29	5	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
desenvolveram	VERB	0	29	6	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
um	DET	0	29	7	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
novo	ADJ	0	29	8	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
